,Unnamed: 0,text,label
678,,"I ran into my neighbor's mailbox but didn't stop to leave a note. When I saw him replacing it, I felt so bad that I had to confess. He was angry that I did it, but glad that I came forward.",self-blame
679,,"I didn't tell my friend when her boyfriend hit on me. I felt very bad and wrong for that, even though I turned him down, of course.",self-blame
680,,I feel guilty for eating my housemates last chocolate bar.,self-blame
681,,I felt bad when I cut someone off in traffic this morning.,self-blame
682,,I'm ashamed of always deceiving my family.,self-blame
683,,I stole some candy from the grocery store. I wanted to see if I could get away with it.,self-blame
684,,I was so embarrassed when I threw up in public one day. I was feeling really sick and I couldn't help it.,self-blame
685,,"I forgot I had planned to pick up my brother from work the other day. He had to wait for me to get there, I felt like such a jerk.",self-blame
686,,I felt upset about losing my friend's blu ray I borrowed.,self-blame
687,,Once I overslept and was late picking up my child from school. I felt so horrible about that.,self-blame
688,,"I felt pretty bad one time when I lied to my mother about where I was going. I don't like to be dishonest with her, so my conscience was feeling rough!",self-blame
689,,"When I was a kid, my sister and I stole one of my moms checks from her checkbook and ordered a pizza. When she found out she was so mad! I felt terrible about it.",self-blame
690,,I felt upset when I forgot to ask my friend to dinner.,self-blame
691,,"I went out and came back late, so I lied to my mum, I really felt bad about it.",self-blame
692,,The other day I got into an argument with my 19 year old son. I became so angry with his behavior that I called him names and said things i didnt mean. I still feel badly about it.,self-blame
693,,My boss made me work overtime yesterday and I didn't even get paid for it!,injustice
694,,I had a performance review at work where I was surprised by the presence of my least favorite person in the company. The account manager part of my position was effectively dissolved and I was forced to answer phones.,injustice
695,,I was so furious when my coworker badmouthed me to my boss. He said that I was stealing the office supplies just for the fun of it.,injustice
696,,At work a coworker of mine tried to take credit for a job I had completed. I went straight to my boss and got it lined out once I found out what had happened.,injustice
697,,I worked so hard for the lead role in the play. I kinda got some type of frusteration from the person that got it since they didn't work hard like me.,injustice
698,,A coworker mad me very mad one day. She slammed a large order of work on my desk and basically demanded that I do it! She has no right to do that.,injustice
699,,I'm accused of a crime at work I didn't do.,injustice
700,,In a class in college an older woman straight up stole my ideas and work for an assignment.,injustice
701,,A coworker took credit for a work I had done. I had to go to my manager to get it straightened out.,injustice
702,,I lost my job because my company didn't pay rent at our location.,injustice
703,,"One of my coworkers took credit for a job I had done last month. They told our boss it was their idea, when they didn't even work on the project.",injustice
704,,My old roommate didn't clean out his room or the kitchen when he left. The university charged me and the other roommates 100$.,injustice
705,,Every day my boss is late to work. Today I was 1 minute late and got a write up.,injustice
706,,End of semester one of my roommates left without cleaning out his share of the dorm room. Housing department fined me and the other two roommates 100$ each for his laziness.,injustice
707,,I was one of three people in the running for a promotion at my job. I ended up not getting the job and a person with less experience got it.,injustice
708,,"Last week at work, one of my coworkers took credit for a job that I had completed. I went straight to my manager to get it straightened out.",injustice
709,,"One of my coworkers has been arguing with his supervisor frequently. Despite this, he hasn't been fired and he's even gotten extra hours--which I don't think is right at all!",injustice
710,,An older woman in a class I took in college stole my ideas for a paper and presented them as her own.,injustice
711,,One of my roommates left without cleaning his room and the school charged me and the other two roommates 100$.,injustice
712,,I work for a company and we just found out the person who works in our accounting department has been stealing money from us for years. It is revolting.,injustice
713,,"I couldn't believe when I woke up the other day and was about to go to work, I saw that someone had broken in to my car. I was so mad. I had heard there had been some problems with car break-ins but I didn't think it would happen to me because we live in a nice neighborhood.",abuse
714,,This guy at school follows me around.,abuse
715,,"Someone ran into my car while I was grocery shopping. I came out to a huge dent in my car, I was so mad.",abuse
716,,"One time someone came to my door with a gun. He came to the house asking for money but I didn't have any, so he took some items from the house.",abuse
717,,A co-worker stole my lunch I believe. I ended up having to skip a meal.,abuse
718,,I woke up this morning with car damage that happened while I was sleeping.,abuse
719,,"When I was in middle school there was this boy that sat in front of me in 8th, he was always trying to get me to kiss him before class started.",abuse
720,,One time someone came to my door with a gun. He robbed my house.,abuse
721,,I found out someone stole my identity. They completely cleared out my bank account and maxed out my credit cards. I am so mad.,abuse
722,,I was appalled at the way my friend approached me last night.,abuse
723,,"I was listening to old school rap in my car. The windows were down, and the car next to me started making fun of me.",abuse
724,,I went shopping at the mall the other day. I was really tired and sat down for a few minutes. I placed the bags beside me and looked away for a second and the next thing I knew the bags were gone. I am still so mad.,abuse
725,,One time someone came to my door with a gun. He wanted money but I didn't have any so he stole some items from the house.,abuse
726,,"The other day I seen someone had broken into my car. They didn't take anything. I'm not sure if I should feel violated, or bad because I had nothing worth stealing.",abuse
727,,"There was a guy at a place I worked at that was stalking me. He would write me creepy letters, come by to talk to me, and try to follow me home.",abuse
728,,My husband's brother stole $500 from us let's talk about someone being beyond mad more like furious.,abuse
729,,Someone side sideswiped my car last night while I was sleeping and I wasn't aware until I woke up. It was not a good thing to wake up to.,abuse
730,,A guy cut in front of some people in a line at a store and I confronted him. He flipped me off and we exchanged very heated words. The confrontation almost got physically but finally he left.,abuse
731,,"I got an phone call from someone I used to know. It was threatening in nature, and I am scared.",abuse
732,,Someone stole my credit card information. They have been charging up my card like crazy. I'm scared about my identity.,abuse
733,,Someone hit my car and fled the scene. I wish I could find the person.,abuse
734,,"Recently a man tried to break into our house. It was late at night, and he was kicking the door. My entire family was scared as we waited for the police to show up.",abuse
735,,The police officer tried to harass me.,abuse
736,,Someone had pull a stick prank on me and slashed my car tires and bashed my windshield in at my apartment complex.,abuse
737,,I am disgusted because of my friends pulling pranks on me.,abuse
738,,"Walking home alone from school one day, three young adults jumped in front of me and yelled in my twelve-year old face. I cried the rest of the way back.",abuse
739,,Someone ran over my mailbox this morning. They left it totally demolished.,abuse
740,,"I was super irritated when my boss kept pulling my hair for ""fun"". He doesn't seem to realize how irritating it can be.",abuse
741,,"Last week, someone during the night drove off the road and destroyed a large section of my fence. It is going to be expensive to have it replaced.",abuse
742,,I am still fuming when I think about the person that keyed my car the other day while I was at the grocery store. I don't understand why someone would do that on purpose. I saw them as I was checking out and I didn't even know them.,abuse
743,,I went out to my car one morning to go to work. Some kids in the condo complex had thrown food all over the top of my car.,abuse
744,,"Once, I came home from a night out and my room was ransacked. My roommate was an alcoholic, and he had even thrown some of my belongings in the bathtub. Of course, he didn't remember doing it either.",abuse
745,,When people try to control me,abuse
746,,I am so upset she hit my car and left before the police came!,abuse
747,,"When I was going through my old photo albums this morning, I came across a picture of my mother and me. It reminded me of a much simpler time, before she abandoned the family and joined a nudist colony. Ah, she was the best. I miss her.",missing
748,,"A decade or so I designed an arcade machine for some friends of mine that owned a bar. They no longer own it, but I went back recently and our machine was still running. Playing it made me miss my buddy and all the good times we used to have.",missing
749,,I always get down and blue whenever memories of my dad pops into my head. He passed away last year and I miss him so much.,missing
750,,"My husband used to work out of town in a different state Sunday through Thursday. Even though my kids were with me and we kept to our usual routine, I still missed him very badly when he was gone. Every Sunday after he left, I would cry.",missing
751,,"Today when I was home alone I was snuggling with a stuffed bunny my ex got me, because I missed him. I feel so pathetic.",missing
752,,"When I went through one of my unpacked boxes, I found some of my ex-girlfriend's old clothes that she never picked up. I really missed her, and I started thinking about all the good times we enjoyed together.",missing
753,,I miss being in high school. I still remember my old girlfriend fondly.,missing
754,,I miss my dog who died last year.,missing
755,,I went on a road trip to Utah a few months ago by myself and missed my friends.,missing
756,,"Today when I went into my roommate's office to fix the internet, I noticed the collar of his old cat that passed away. I miss her.",missing
757,,I miss my puppy. She passed away recently and it was really sudden and sad.,missing
758,,My dog died about this time last year and I miss her.,missing
759,,I miss my family.,missing
760,,I am kind of glad the summer is coming to a end my kids was gone all summer I missed them and I was very isolated when they was away.,missing
761,,"I was going through my photos today and I saw a picture of me and my ex together. It just made me feel odd, I miss him.",missing
762,,"My boss has been a pain lately, he dosen't understand how long it takes to get certain tasks done. I am at my whitts end, thinking about quitting.",work
763,,A co-worker mentioned that we were going to have a lot of work coming up. I hope it isn't too bad.,work
764,,I am frightened that I will lose my job.,work
765,,One time I was offered a job opportunity. I had to wait several days to hear if I got it.,work
766,,"There's a woman at work that will not listen when you try to explain a work task to her and will end up making many mistakes, which causes the rest of us more work. It's very frustrating and aggravating!",work
767,,"I have been working on a big proposal for weeks. Tomorrow, I have to give the presentation to the client and in-front of my team.",work
768,,I lost a really important document at work. I'm afraid to tell my boss about it.,work
769,,"When I applied for the job I have now, it took them almost a month to get back to me. I contacted them two or three times and they kept telling me they were working on it.",work
770,,"I put in to get a promotion at work, and I should know something either way by tomorrow.",work
771,,There are problems with our system at work and no one will take responsibility or fix it.,work
772,,I lost out on a job promotion.,work
773,,"I got turned down for a job I really wanted. I'd worked extremely hard to put myself in a position to have a decent chance of getting it, and I thought I interviewed really well. But when I found out someone else got the job I was extremely disappointed and demoralized.",work
774,,I have this one co worker who is so lazy and it just makes me so irritate because I have to do extra work.,work
775,,A co-worker of mine was late with work materials. I hope I can get the project done in time.,work
776,,"Once, I was turned down for a job that I really wanted and I felt I would be a good fit at. It was really downing.",work
777,,A co-worker I work with on a project has been late. It's been very irritating trying to get things done.,work
778,,I thought I was going to get a promotion. I found out I did not get it.,work
779,,I was recently hoping to get a promotion. They gave it to someone else.,work
780,,I missed a chance to get a new job the other week. I really wish I had put my resume in sooner.,work
781,,"I was in charge of moving a whole bunch of stuff at work from one building to another, and one of my co-workers bailed on us.",work
782,,I really makes me jealous when I saw that my neighboor had a new BMW 2018.,jealousy
783,,Close friend has an unlimited stream of money from her parents. Always wishing I was able to do the stuff she does and not work.,jealousy
784,,"When I was a kid I wanted to be popular, so I was envious of the popular kids.",jealousy
785,,My friend bought a house in a very cheap market town and 6 months later a very walthy company opened an enormous regional HQ there. His house has doubled in price and he has paid off all his debt and now is very well off. I'm pleased for him but envy a little luck.,jealousy
786,,I envy my friend who is off work today.,jealousy
787,,"My friend took early retirement recently and he and his wife are jetting all over the world, having a wonderful time. I wish I could do that!",jealousy
788,,I envy everyone outside right now enjoying the weather.,jealousy
789,,I always feel such envy when I see someone driving a red sports car. It has always been my dream to own one.,jealousy
790,,My brother got my dream vehicle as his first car.,jealousy
791,,I'm envious of my friends who are at the park right now while I'm stuck inside.,jealousy
792,,My sister recently got an iphone 8 from the at&t store. I wish I had one!!,jealousy
793,,I'm envious that my friends are off work all weekend.,jealousy
794,,I was pretty envious when my best friend went on a 14 day cruise to Europe.,jealousy
795,,"My neighbor bought a new Tesla, it's beautiful. I get a little mad every time I see it in the parking lot, especially as I'm riding past it on my beat up bicycle.",jealousy
796,,I am so envious of all those guys who have a sports car. I have always loved sports cars while growing up.,jealousy
797,,My friend whom I haven't seen in a long time came to visit. She drove up in a really nice car and was dressed really well. She married a very wealthy man and I just a bit envious.,jealousy
798,,Sometimes I feel envious of those that have money than I do.,jealousy
799,,"When I saw them together, I felt really jealous of him and that he had my girl.",jealousy
800,,A friend of mine has a lot of money and seems to get anything she wants anytime she wants without working.,jealousy
801,,My brother got a 4runner for this first car! I lowkey am pissed at him!,jealousy
802,,I'm envious of everyone who is outside enjoying the sun right now.,jealousy
803,,I saw my neighbor bought the car I have always wanted. I wish I was in a a better financial position to buy one. ,jealousy
804,,My neighbor bought a new car. Now I really want one myself.,jealousy
805,,"My cousin has the perfect life, a loving boyfriend and two beautiful kids. I wish I had that.",jealousy
806,,"My friend is so lucky, he always seems to be winning lotteries and gambles of sorts. Just last week, he won over $400 playing slot machines, and I really wish that could've been me; I need it.",jealousy
807,,"My younger brother always gets the best dates and beautiful girls to date, I hate it.",jealousy
808,,My next door neighbor just bought a Mercedes. I wish I can have one.,jealousy
809,,I get jealous when I see my friends earning more money then myself.,jealousy
810,,"When I was a kid, my friends brought their BeyBlades to school to play. My parents could not afford one and so in that time I felt bitter towards my friends.",jealousy
811,,"I was on a trip to a heavy metal festival in Las Vegas. While there, my girlfriend broke up with me, and we were still staying in the same room.",partner
812,,I was so angry when I found out my girlfriend kissed a friend of mine. I felt like punching the wall.,partner
813,,"I recently found out that my girlfriend has been cheating on me with another woman. She promised me that she wasn't that type of girl. Needless to say, I'm quite upset about it.",partner
814,,When my ex boyfriend of over 4 years suddenly just up and left me for another woman I didnt know what to do with myself. I was so used to doing everything with him all the time and it was really hard for me.,partner
815,,My long term boyfriend and I broke up recently. I'm so lost right now.,partner
816,,"I was really sad when my girlfriend broke up with me, it was devastating but I managed to overcome it.",partner
817,,When I found emails between my ex wife and the person she was sleeping with behind my back.,partner
818,,My ex boyfriend of 4 years decided to start seeing someone else which made me so mad and hurt. He dropped me like I was nothing after 4 whole years of hell with him.,partner
819,,Ex partner was being dishonest.,partner
820,,"After being married to my first wife for 8 years, I found out she was having an affair behind my back. It was not a very good time for me.",partner
821,,"My boyfriend has a female friend who he sometimes chooses to hang out with over me. We had a date planned last week, but he cancelled it to go to the movies with her. It's so frustrating.",partner
822,,I was unhappy when my girlfriend broke up with me.,partner
823,,"Many years ago, my husband was acting a bit too 'chivalrous' to a friend of mine, which I felt was a bit too friendly. He said he was just being nice, but I felt like he found her attractive.",partner
824,,I am not sure how to tell my husband how it makes me feel when he is flirting with other women.,partner
825,,My husband has been texting a woman he works with.,partner
826,,I was so angry when I found out that my girlfriend cheated on me... dont know how I can forgive her.,partner
827,,I just found out my husband is cheating on me. I am so disgusted not sure what to do next.,partner
828,,My husband doesn't seem interested in me anymore. I think he may have eyes for someone else.,partner
829,,"I broke up with my girlfriend last week and it was really hard, we where together for 2 years.",partner
830,,"I broke up with my boyfriend last week, and nothing is the same without him",partner
831,,"When I was very young, I was dating a guy for several months. He broke up with me and started seeing another girl in our class. I could not stand to see them together.",partner
832,,"When my ex girlfriend cheated on me, I was so angry.",partner
833,,My girlfriend broke up with me recently. Now I'm very lonely.,partner
834,,"I felt betrayed when my girlfriend kissed another guy at a party. She was drunk, true. But still.",partner
835,,I noticed my girlfriend was talking to other guys. She was spending a lot of time on the phone texting them as well.,partner
836,,I was surprised when my wife left me.,partner
837,,"I found out my wife was having an affair with one of her co-workers, I had him over at our house and was kind to him.",partner
838,,I cannot believe that my wife cheated on me!,partner
839,,My girlfriend broke up with me. She did this right before my birthday.,partner
840,,"My ex and I broke up because he decided that he would no longer be willing to leave his job from overwork, like 70 plus hours a week.",partner
841,,"One time my husband was acting a bit to helpful to a woman we know. He said he was only trying to be nice, but I felt he was being too friendly. Maybe I overreacted.",partner
842,,I am terrified that my wife is going to leave me.,partner
843,,I felt very lonely when my partner decided to leave me for someone else.,partner
844,,"My wife has been out of the country for school for a month and a half. She gets back in a couple weeks, but it's starting to get tough being alone with just the dogs.",loneliness
845,,I recently moved from California to North Carolina. It was ok while my friend (who drove me across the country) was here. But after he left I realized I knew absolutely nobody. It was not a good feeling.,loneliness
846,,My husband works long hours. I hate being by myself specially at night.,loneliness
847,,"When my wife left me a year ago I went a little stir crazy. It was so silent in the house, I had to get out and make new friends.",loneliness
848,,I used to feel lonely a lot as a teenager.,loneliness
849,,"After moving to Dallas from a small town I felt I would like it, but after a few weeks of not knowing anyone I got home sick.",loneliness
850,,My roommate is gone for the week. I can't stand being alone in the apartment.,loneliness
851,,My daughter went on vacation with her friends and the house feels really alone without her.,loneliness
852,,One time I moved to a new city and didn't know anyone. I had to go out alone to do things.,loneliness
853,,My two best friends are going on vacation next week and I won't have anyone else at work to goof off with.,loneliness
854,,I work from home and sometimes it makes me a bit sad to know that I'm here alone.,loneliness
855,,I have felt lonely recently because I never go out and have no friends.,loneliness
856,,I was all alone when my family left for the weekend.,loneliness
857,,My wife went out of town for a girls weekend and I sat at home with the dog for 3 days by myself.,loneliness
858,,"I spent all weekend by myself, wish I was closer to my family.",loneliness
859,,"My husband really is away from home quite often, due for his job. It can be hard at times, and make me feel a bit alone.",loneliness
860,,"I used to work a flooring job, one time we had to remove the floor where a man died, there was bodily fluids and it was gross.",trauma
861,,When I was little I got chased by a large dog and now that I'm much older the feeling is still the same. ,trauma
862,,I was driving down the highway when I saw a car in an accident. It seems they hit a cow! Oh my!,trauma
863,,"When I visited one of my friends' home recently , I encountered with their dog. It's a male rottweiler and it was so furious and tried to attack me and I got struck suddenly and felt lot of fear.",trauma
864,,"I was driving on the highway in really thick rain, barely any visiblity. I had a bad feeling something bad was going to happen, and no more than 10 minutes I witness a car crash happen in front of me where a car flipped.",trauma
865,,"When I was younger, my dad got into a motorcycle accident and it made me not want to drive.",trauma
866,,Driving down the highway during a hevay thunderstorm and a car crash happens in front of me where a car flips over.,trauma
867,,"When I went into labor with my youngest child, while I was at the hospital, the baby's heartbeat dropped and they told me that had to take me for an emergency C-Section. It was one of the scariest days of my life. She is a happy and healthy three year old now.",trauma
868,,"We were at a wedding a few weeks ago and everyone was having a great time. My 3 year old niece was dancing to the music while eating a carrot and started to choke on the carrot. It was one of the scariest moments ever. She is ok though, someone was able to help her.",trauma
869,,"One of the neighbors has a white husky dog. I was walking one day and it approached me and started growling, I thought it was going to bite me.",trauma
870,,I was on my way to work when I witnessed a child hit by a vehicle.,trauma
871,,My friend got in a car crash a few days ago while I was in the car. It was definitely a scary experience.,trauma
872,,Several years ago one of my neighbors dogs attacked me and I had to go to the hospital to get stitches.,trauma
873,,"I recently found out that I have been diagnosed HIV positive, and I'm at a complete loss for words. I don't even know how to go on anymore.",health
874,,Sometimes at night I wake up and eat extremely unhealthy food. I put peanut butter and Nutella on chocolate chip cookies.,health
875,,I went to the dentist for the first time in five years recently. I had a toothache and wanted to get it looked at.,health
876,,"Our cat had to many health problems, so we had to put him down.",health
877,,My cousin had a heart cath and the surgeon sent for me to come to the operating room.,health
878,,I felt very sad when I found out that my mother had lung cancer 6 months ago.,health
879,,My cat got cancer and had to be put to sleep.,health
880,,Going to the dentist always worries me.,health
881,,I'm upset that my neighbor's dog is sick.,health
882,,I ate way too much today! Was suppose to be on a diet. Ate a cupcake and pizza.,health
883,,I was very anxious when my son had his tonsils taken out.,health
884,,I have a impacted wisdom tooth. I need to go to the dentist but I am apprehensive about it.,health
885,,"My dog, Riley had to be put to sleep due to congestive heart failure. It was one of the hardest things I had to do.",health
886,,Having a toothache is irritating.,health
887,,I just gave up smoking cigarettes. It was pretty hard but the worst part is how everything puts you on edge and it is hard to relax.,health
888,,We just adopted a dog from the shelter and I think she is sick with Parvo. We are taking her to the vet tomorrow to see.,health
889,,I felt bad when I cheated on my diet. I found out I gained 2 pounds this past week!,health
890,,I love Pirate peanut butter cookies. I'm really stressed today so I bought a box of those cookies and ate an entire sleeve of them. I feel pretty bad because I wrecked my dieting for at least two days.,health
891,,My girlfriend's cat has cancer and we cannot afford the operation.,health
892,,I sat in the waiting room last weekend and waited and waited to find out how my dad's neck surgery turned out. This was one of those last ditch effort to keep his cervical vertebrae from having to be fused.,health
893,,My little grandson was admitted to the hospital a few days ago. He is still having testing and it's so hard to wait around to get the test results back to find out what is wrong.,health
894,,I have a dentist appointment tomorrow and it's starting to make me a bit nervous. I have to get a filling replaced.,health
895,,"Shortly after my nephew was born, I received a call from my sister informing me that he had a genetic disease.",health
896,,When I moved into this apartment my next door neighbor had an old beagle. He was a lovely pooch. The poor dog had cancer and just before Thanksgiving he had to be put to sleep. I looked for that wee dog for weeks afterwards.,health
897,,I started a diet today and as soon as I got home I ate a burger. ,health
898,,I was sad to hear my mom is in the emergency room again.,health
899,,My border collie had to be put down due to a neurological disorder that could not be treated.,health
900,,"Last month I came home from work and noticed my cat wasn't feeling well, so I rushed her to the vet. I had to put her down.",health
901,,A couple years ago I got hospitalized and diagnosed with MS. The whole experience was terrible.,health
902,,I've got a pet hamster that hasn't been doing well. I'm scared that he might not live much longer.,health
903,,I have been doing very well on my diet and last night I decided to eat a whole large pizza by myself!,health
904,,About 6 years ago I was diagnosed with cancer.,health
905,,I was very worried the they told me I needed heart surgery.,health
906,,My daughter called and said they were taking my newborn grandson to the doctor to have a chest xray because he was having some breathing trouble. I worried all day long until I got the phone call telling me everything was ok. They live far away so I tend to worry even more since I can't be there.,health
907,,I have a toothache. I need to go to the dentist but do not want to.,health
908,,I am trying a new diet to treat my Lupus. I really am hoping it works b/c the next steps are some powerful meds that really make me nervous to take.,health
909,,"Imagine, I started working out two months ago, only to weigh myself and I have gained some weight.",health
910,,"My son had to have surgery to remove his tonsils last month. I know it's a routine procedure, but I could not sit down for the entire time and I was so relieved when they said everything went just fine.",health
911,,"I should be eating healthier and working out, but instead I've been doing the opposite.",health
912,,"I took my cat to the vet because he wasn't acting normal, and we found out he was going to have to be put down.",health
913,,I hadn't been to the dentist in years but one day I made an appointment. One of my teeth had been bothering me a lot.,health
914,,"My cat hasn't been feeling well this past week, I think there might be something really wrong.",health
915,,I am feeling so nervous about my dad going to check his heart tomorrow. I really hope no bad news comes off it.,health
916,,Our dog is getting older and she's just at that point. She's blind and can't walk well. We might have to put her down soon.,health
917,,I went to the dentist yesterday to have a cavity filled. I was extremely nervous about going after being told that it was close to my nerve.,health
918,,I was hesitant to go to the doctor for a cyst I found.,health
919,,"I ate a whole cake by myself, I'm suppose to be on a diet. It's so hard!",health
920,,I have many health problems that have prevented me from having children. I use to be so upset everytime I saw people with children but now I have learned to be content in my situtation.,health
921,,I'm on a diet but I ate burger king for lunch I feel so ashamed I cheated.,health
922,,I am on a new diet for my Lupus and it is critical that this work b/c the next steps to take care of my Lupus are very powerful drugs that I don't want to take.,health
923,,My sister's cat got sick and had to be put down last week. Feels bad. I'd known the cat for 14 years and was always her favourite person.,health
924,,"I have been diagnosed with psoriatic arthritis and the pain is horrible. The problem is, the medicine that my doctor wants me to take has side effects that are worse than the pain, so I don't want to take them. That means I have to suffer through the pain.",health
925,,I'm so angry at myself. I was in my performance review today and I passed wind in front of my boss.,assessment
926,,I have a job interview lined up for next week. I am feeling so nervous about it.,assessment
927,,"I have a very hard time taking tests. When I know I have an important exam coming up, I worry for weeks in advance. ",assessment
928,,"I have a big test on Monday. I am so nervous, I haven't been able to sleep at all.",assessment
929,,I am worried about take my finals this week.,assessment
930,,I am nervous for my college test.,assessment
931,,I had a job interview and wanted to just get it over with.,assessment
932,,I felt really anxious about my job interview back in September.,assessment
933,,I'm running my first Marathon Sunday. I'm scared that maybe I did not train hard enough.,assessment
934,,"I had gone on an interview for a job I wanted. I was waiting to hear back, but it was taking a really long time for them to contact me.",assessment
935,,"I'm so nervous, have a big exam coming up. I hope I do good.",assessment
936,,I am really nervous about my upcoming job interview. I am concerned I might screw it up.,assessment
937,,I had a job interview and was anxious to get it over with.,assessment
938,,"When I interviewed for the job I have now, I didn't hear back from them with a solid response for a month. I kept having to check with them to make sure I hadn't been forgotten.",assessment
939,,I had an unprofessional job interview.,assessment
940,,After having 4 interviews none of the employers had called me after 1 week which stressed me out.,assessment
941,,I barely passed my finals.,assessment
942,,I gotta go to this serious interview tomorrow.,assessment
943,,School is starting up soon and I'm worried I may not be able to keep up with all of the homework.,assessment
944,,I had a job interview.,assessment
945,,I'm scared of this big test tomorrow.,assessment
946,,I'm nervous about taking a test soon.,assessment
947,,I'm nervous about taking a test soon.,assessment
948,,I had a video job interview.,assessment
949,,I'm a bit nervous - I have an upcoming certification exam to take for my teaching license and it's a big deal.,assessment
